RegionID,RegionName,Date,IncomeNeededToAffordHome,IncomeNeededToAffordRent
395119,"St. George, UT",2021-02-28,107763.85846263336,61394.764337004664
394299,"Abilene, TX",2021-02-28,42602.825355631736,41379.974097601975
394707,"Iowa City, IA",2021-02-28,62778.80624322723,42306.20022734516
394351,"Auburn, AL",2021-02-28,66516.01633187853,47082.31609510492
394860,"Midland, TX",2021-02-28,77873.13530547252,50167.199668167406
753869,"Bloomington, IL",2021-02-28,48575.25547086456,36507.50054014073
394651,"Greenville, NC",2021-02-28,45909.00140722542,44308.769668980894
394428,"Burlington, NC",2021-02-28,53072.971717801716,40666.544162634775
395210,"Waterloo, IA",2021-02-28,40526.87296281659,36334.21749715787
394480,"Coeur d'Alene, ID",2021-02-28,118192.89548676163,59546.63493094678
394553,"East Stroudsburg, PA",2021-02-28,57285.04235660301,56977.588612394975
395007,"Pueblo, CO",2021-02-28,64748.173404619265,44600.92373167887
394392,"Blacksburg, VA",2021-02-28,57892.492860304046,52522.79916627292
394731,"Kahului, HI",2021-02-28,205699.31519319606,98865.88503603717
394393,"Bloomington, IN",2021-02-28,62770.89331034816,44522.033732962875
394930,"Odessa, TX",2021-02-28,61887.18583136007,49904.51565774152
394710,"Jackson, MI",2021-02-28,46488.43189864345,29552.13980680618
395125,"State College, PA",2021-02-28,75101.79888437112,51205.752028602576
395079,"Sebastian, FL",2021-02-28,72193.7822791473,60569.141196773104
394453,"Chambersburg, PA",2021-02-28,59574.00771881788,37148.17829877554
394703,"Idaho Falls, ID",2021-02-28,84960.78047770706,40033.027808630715
394639,"Grand Junction, CO",2021-02-28,83618.11649695582,47990.90654588304
394917,"Niles, MI",2021-02-28,53211.63238173681,35647.63739204662
395066,"Santa Fe, NM",2021-02-28,118975.35255835835,63259.60082206628
394359,"Bangor, ME",2021-02-28,49919.664035157715,45068.51325332714
394685,"Homosassa Springs, FL",2021-02-28,53383.410441376494,47634.490540337814
394598,"Florence, AL",2021-02-28,43019.60654321427,34201.4410599445
394306,"Albany, GA",2021-02-28,30417.875610232568,32074.158657795557
395223,"Wichita Falls, TX",2021-02-28,34676.80650563684,34859.88064105844
395182,"Valdosta, GA",2021-02-28,40343.947254768485,41254.666990172904
394595,"Flagstaff, AZ",2021-02-28,120447.05141265382,67527.87790251196
394783,"Lebanon, PA",2021-02-28,59362.99139586019,37458.75273665948
395232,"Winchester, VA",2021-02-28,78271.09927320998,57271.31881753681
395221,"Wheeling, WV",2021-02-28,34457.927886048994,29513.63875861484
394879,"Morgantown, WV",2021-02-28,53416.82259187538,41079.876816347925
394900,"Napa, CA",2021-02-28,214034.01387650022,101693.6327358492
395013,"Rapid City, SD",2021-02-28,71137.82454387056,38422.97417905973
395139,"Sumter, SC",2021-02-28,42232.63493838371,38936.287267915664
394668,"Harrisonburg, VA",2021-02-28,70215.84702480573,50168.691711160965
395094,"Sherman, TX",2021-02-28,58671.839975336,50601.88053100142
394821,"Manhattan, KS",2021-02-28,53490.94452264172,32767.705072371526
394442,"Carbondale, IL",2021-02-28,33853.65397262095,27465.363849593174
394727,"Johnstown, PA",2021-02-28,34291.85876855994,25336.231411763034
394728,"Jonesboro, AR",2021-02-28,41821.378017625175,40605.492176533524
394390,"Bismarck, ND",2021-02-28,74824.26016525683,43670.00160457907
394890,"Mount Vernon, WA",2021-02-28,125178.15648963823,64840.287056978756
394307,"Albany, OR",2021-02-28,87258.61645306145,49210.275399894905
394780,"Lawton, OK",2021-02-28,29929.99258012152,32169.059255722674
394474,"Cleveland, TN",2021-02-28,55992.715983810245,42655.12395763048
394325,"Ames, IA",2021-02-28,54889.195482075775,36547.447064699874
395128,"Staunton, VA",2021-02-28,66467.05720691524,41999.88922261941
394353,"Augusta, ME",2021-02-28,56708.09674319207,39819.522739238266
395054,"San Angelo, TX",2021-02-28,51351.876118792454,45980.825303271464
394778,"Lawrence, KS",2021-02-28,65163.75037782276,42694.82783361636
394867,"Missoula, MT",2021-02-28,108196.00008716813,42250.24815539103
394407,"Bozeman, MT",2021-02-28,145360.73734669335,74593.01158611833
753872,"California, MD",2021-02-28,95649.22828994488,55221.896677180004
394893,"Muncie, IN",2021-02-28,29433.70811419818,30894.685699080455
395023,"Richmond, KY",2021-02-28,50520.87470661012,31819.69860662104
394709,"Ithaca, NY",2021-02-28,66643.53361142549,58113.81591918538
394637,"Grand Forks, ND",2021-02-28,59230.30607544351,38546.388942545396
395080,"Sebring, FL",2021-02-28,44453.099014070925,44693.20007978421
394462,"Cheyenne, WY",2021-02-28,90905.66747387694,42796.666246660825
753912,"Pinehurst, NC",2021-02-28,76844.88014229639,58413.393445568174
394882,"Moses Lake, WA",2021-02-28,73381.68216882585,46514.34753323181
394505,"Corvallis, OR",2021-02-28,117343.45353966723,60597.801008067174
394925,"Oak Harbor, WA",2021-02-28,137711.22687625798,56796.35484879518
394644,"Great Falls, MT",2021-02-28,59765.650416978075,36698.04176029872
394755,"Kokomo, IN",2021-02-28,34671.92788300352,27372.073026319584
394395,"Bloomsburg, PA",2021-02-28,56207.85841925864,40338.00269137313
394744,"Key West, FL",2021-02-28,183217.11847802252,107411.14074251705
395133,"Stillwater, OK",2021-02-28,48690.95044246995,37354.492349972636
394489,"Columbus, IN",2021-02-28,53274.390239566615,39805.89774202733
394682,"Hinesville, GA",2021-02-28,43484.64374028428,44604.234098618326
394445,"Casper, WY",2021-02-28,63407.38604858623,43740.53628880394
753881,"Glenwood Springs, CO",2021-02-28,170838.46286911235,115480.94258035398
394866,"Minot, ND",2021-02-28,54767.59903111927,30401.699806155164
394674,"Heber, UT",2021-02-28,218561.80549207042,98546.63484408737
394614,"Frankfort, KY",2021-02-28,46195.63043848106,28151.42803187532
395020,"Rexburg, ID",2021-02-28,86948.76300752125,33724.01441840266
394701,"Hutchinson, KS",2021-02-28,28582.778506338618,22540.81085557607
394592,"Fernley, NV",2021-02-28,88992.22376512391,54296.790468522755
394547,"Durango, CO",2021-02-28,126050.03918042115,61288.41140109274
395204,"Warrensburg, MO",2021-02-28,60100.67227343106,35303.765517023974
394571,"Enterprise, AL",2021-02-28,42005.16053558992,43150.263726873774
395032,"Rock Springs, WY",2021-02-28,63010.211357361164,30098.022421958438
395227,"Williston, ND",2021-02-28,83532.48564215018,33213.0069015846
102001,United States,2021-03-31,76672.74620153729,61343.621771147715
394913,"New York, NY",2021-03-31,149449.4873415195,95138.78685335713
753899,"Los Angeles, CA",2021-03-31,208043.07818735795,93975.37842156547
394463,"Chicago, IL",2021-03-31,71768.49326633687,64639.41689140312
394514,"Dallas, TX",2021-03-31,79594.36749824627,57390.18445843288
394692,"Houston, TX",2021-03-31,67920.69977179843,55073.81285879624
395209,"Washington, DC",2021-03-31,133828.44313830294,75114.59602476866
394974,"Philadelphia, PA",2021-03-31,78186.91340783173,60457.11458675639
394856,"Miami, FL",2021-03-31,91033.20399443906,75030.7127570482
394347,"Atlanta, GA",2021-03-31,77653.41813908018,60431.504207343096
394404,"Boston, MA",2021-03-31,152227.74323873283,95069.94623386323
394976,"Phoenix, AZ",2021-03-31,97842.05159455775,59253.604721499825
395057,"San Francisco, CA",2021-03-31,288727.92127015593,104002.8206717431
395025,"Riverside, CA",2021-03-31,121821.77503878414,79320.9034157779
394532,"Detroit, MI",2021-03-31,55592.42279421876,46272.71204308763
395078,"Seattle, WA",2021-03-31,166679.20557103364,71197.14404822595
394865,"Minneapolis, MN",2021-03-31,89575.12859941158,57046.37535625009
395056,"San Diego, CA",2021-03-31,192504.6141978084,91022.05392613926
395148,"Tampa, FL",2021-03-31,73600.0717902922,60344.1823861426
394530,"Denver, CO",2021-03-31,136444.53753697555,64113.63978973864
394358,"Baltimore, MD",2021-03-31,89565.44651565867,59762.184089510825
395121,"St. Louis, MO",2021-03-31,55746.81605207892,42889.10422503115
394943,"Orlando, FL",2021-03-31,77839.13509801331,60778.15248688966
394458,"Charlotte, NC",2021-03-31,76757.58516596358,55268.46839354235
395055,"San Antonio, TX",2021-03-31,65400.408777384146,49833.91257187702
394998,"Portland, OR",2021-03-31,130674.94212237309,60473.44283577091
395045,"Sacramento, CA",2021-03-31,137135.29745647692,76798.65657204956
394982,"Pittsburgh, PA",2021-03-31,50709.757703893214,46908.0953966626
394466,"Cincinnati, OH",2021-03-31,61380.436474308764,47406.413240940485
394355,"Austin, TX",2021-03-31,107784.2322964795,58343.35144219828
394775,"Las Vegas, NV",2021-03-31,88031.92276160026,56773.7127795643
394735,"Kansas City, MO",2021-03-31,65402.51644537882,46244.22819328671
394492,"Columbus, OH",2021-03-31,67332.93566889256,47350.877873657555
394705,"Indianapolis, IN",2021-03-31,58790.50262247008,47653.39902571786
394475,"Cleveland, OH",2021-03-31,48569.74593886745,43427.989005602096
395059,"San Jose, CA",2021-03-31,358087.5285803139,109666.87383731884
394902,"Nashville, TN",2021-03-31,90695.28686202464,58876.65556302843
395194,"Virginia Beach, VA",2021-03-31,75793.48480394164,53342.02930366438
395005,"Providence, RI",2021-03-31,99132.99014807123,61996.27629634396
394714,"Jacksonville, FL",2021-03-31,72058.68888227372,54129.979427579165
394862,"Milwaukee, WI",2021-03-31,75201.94873468771,46057.78475366298
394935,"Oklahoma City, OK",2021-03-31,49647.61231753082,43596.08741083293
395012,"Raleigh, NC",2021-03-31,89388.6875626863,54932.25151459093
394849,"Memphis, TN",2021-03-31,51504.101854677756,45630.526950391635
395022,"Richmond, VA",2021-03-31,78710.3737980455,51050.52293756778
394807,"Louisville, KY",2021-03-31,57645.125545758434,42801.38140927634
394910,"New Orleans, LA",2021-03-31,67845.6543615629,52949.18867899865
395053,"Salt Lake City, UT",2021-03-31,122338.16445136588,54148.014791751826
394669,"Hartford, CT",2021-03-31,72035.02488083515,54676.86692250529
394425,"Buffalo, NY",2021-03-31,53542.83900594439,41957.339365447646
394388,"Birmingham, AL",2021-03-31,56621.31217022886,44755.005105062606
395031,"Rochester, NY",2021-03-31,49299.37122152038,46137.30663680779
394640,"Grand Rapids, MI",2021-03-31,69196.87494910628,50112.579007817425
395167,"Tucson, AZ",2021-03-31,74189.52760753436,49172.385128920534
753924,"Urban Honolulu, HI",2021-03-31,196909.31641783478,92236.14017877595
395169,"Tulsa, OK",2021-03-31,49601.53300187097,42914.575498897044
394619,"Fresno, CA",2021-03-31,86099.73770387711,60435.440118090846
395238,"Worcester, MA",2021-03-31,92989.12650002654,60378.01177900142
394938,"Omaha, NE",2021-03-31,62649.96062873155,42190.5028513702
394415,"Bridgeport, CT",2021-03-31,130832.65470180797,85282.68872121531
394653,"Greenville, SC",2021-03-31,61588.65291035818,47044.474901728136
394312,"Albuquerque, NM",2021-03-31,68097.7437359474,48444.640415426744
394357,"Bakersfield, CA",2021-03-31,73098.03665007323,53840.906806233594
394308,"Albany, NY",2021-03-31,69695.43319248098,50871.13318671525
394753,"Knoxville, TN",2021-03-31,62110.7648610081,49244.21540965055
394367,"Baton Rouge, LA",2021-03-31,55707.42328545497,46658.90077925211
394843,"McAllen, TX",2021-03-31,38015.4497397036,39782.63178796256
394908,"New Haven, CT",2021-03-31,73037.42274796581,58501.94519870738
394561,"El Paso, TX",2021-03-31,43790.36928478581,46493.84922579515
394318,"Allentown, PA",2021-03-31,68920.29168191574,54982.75930044328
394952,"Oxnard, CA",2021-03-31,194439.58916873814,95568.31109590697
394486,"Columbia, SC",2021-03-31,50647.44504286124,45626.33403331479
753906,"North Port, FL",2021-03-31,86070.15556385343,66334.82868730839
394457,"Charleston, SC",2021-03-31,85656.821141511,58813.73982360073
394648,"Greensboro, NC",2021-03-31,52811.12389463416,45207.99535369233
395134,"Stockton, CA",2021-03-31,125353.40442086052,81858.00480904919
394440,"Cape Coral, FL",2021-03-31,73458.53461876824,58917.88286234992
394399,"Boise City, ID",2021-03-31,115468.3251155918,58465.059266521086
394484,"Colorado Springs, CO",2021-03-31,107203.28966348454,60675.523324676324
394798,"Little Rock, AR",2021-03-31,49236.21983625842,39206.76458764768
394766,"Lakeland, FL",2021-03-31,62192.71015389271,57073.48950638156
394304,"Akron, OH",2021-03-31,46581.92451692823,36869.025179434975
394531,"Des Moines, IA",2021-03-31,61840.189064041915,43470.84623873559
395115,"Springfield, MA",2021-03-31,73020.15497871258,58420.19320398802
394931,"Ogden, UT",2021-03-31,108278.85276132495,52562.5256307714
394816,"Madison, WI",2021-03-31,88490.66322237933,49528.26226915941
395235,"Winston, NC",2021-03-31,54560.436371833624,48290.581698536545
394528,"Deltona, FL",2021-03-31,68857.56819566956,57039.64786420636
395143,"Syracuse, NY",2021-03-31,44647.780792819445,48757.8613654974
395006,"Provo, UT",2021-03-31,119147.47866438547,57405.06032195995
395160,"Toledo, OH",2021-03-31,40817.13756643253,37222.68769818156
395224,"Wichita, KS",2021-03-31,43260.79798268252,33706.91095059867
394549,"Durham, NC",2021-03-31,82759.63985725041,52908.40108696136
394352,"Augusta, GA",2021-03-31,49489.962259418986,42275.23078214628
394957,"Palm Bay, FL",2021-03-31,71552.78672945328,58762.46533452633
394711,"Jackson, MS",2021-03-31,43603.78977635151,44712.59779281541
394666,"Harrisburg, PA",2021-03-31,60118.149320707744,43960.852497413245
395113,"Spokane, WA",2021-03-31,91228.61752886641,48219.04158578625
395075,"Scranton, PA",2021-03-31,44786.74645713675,40747.98792983462
394460,"Chattanooga, TN",2021-03-31,62188.689405298916,45550.30119718502
394871,"Modesto, CA",2021-03-31,106657.06222218258,63955.78078266311
394768,"Lancaster, PA",2021-03-31,74093.41490930309,41397.021046813934
394997,"Portland, ME",2021-03-31,103867.25849172303,66995.9762894197
395245,"Youngstown, OH",2021-03-31,32564.232911988453,29069.994620499572
394770,"Lansing, MI",2021-03-31,49946.61726747048,37630.85231570949
394590,"Fayetteville, AR",2021-03-31,66286.51222965706,46442.988549118636
394589,"Fayetteville, NC",2021-03-31,46897.196266212544,42520.574321629916
394792,"Lexington, KY",2021-03-31,61480.85448511343,41573.06273533844
394971,"Pensacola, FL",2021-03-31,63435.486032135486,54974.57414281607
395068,"Santa Rosa, CA",2021-03-31,196656.58366564004,89662.62319887026
395019,"Reno, NV",2021-03-31,122805.26203875717,66119.27889257715
394698,"Huntsville, AL",2021-03-31,65738.99481126717,46481.11862637883
394995,"Port St. Lucie, FL",2021-03-31,75192.31982254982,68570.9844252732
394761,"Lafayette, LA",2021-03-31,50457.57537057501,43607.82395212448
394898,"Myrtle Beach, SC",2021-03-31,65787.60539332847,53844.32470616749
395116,"Springfield, MO",2021-03-31,51588.29566331248,39998.040358751794
395195,"Visalia, CA",2021-03-31,74946.62830417092,54544.398727654654
394746,"Killeen, TX",2021-03-31,52765.545410695086,42261.98014828427
394338,"Asheville, NC",2021-03-31,87727.72771470343,55944.955451995156
395244,"York, PA",2021-03-31,59606.65304661565,38980.17456112167
395183,"Vallejo, CA",2021-03-31,141645.86346661628,83774.05576284755
753917,"Santa Maria, CA",2021-03-31,191628.09748878397,105170.57983990946
395050,"Salinas, CA",2021-03-31,185266.12720048483,84154.9385678497
395048,"Salem, OR",2021-03-31,101065.35140319899,54517.94014625935
394870,"Mobile, AL",2021-03-31,40186.79052553222,37822.304821450045
395015,"Reading, PA",2021-03-31,58660.41166009042,41215.891407494455
394502,"Corpus Christi, TX",2021-03-31,53492.95332916142,47096.681428738884
394421,"Brownsville, TX",2021-03-31,39572.839124040576,45632.603739543534
394820,"Manchester, NH",2021-03-31,97229.77170045777,61698.97053662295
394612,"Fort Wayne, IN",2021-03-31,48382.72346646838,34579.69615456122
394658,"Gulfport, MS",2021-03-31,45930.80022539298,43631.338743983935
395051,"Salisbury, MD",2021-03-31,88811.88138536374,57506.83605854288
394596,"Flint, MI",2021-03-31,39320.30176913396,31971.569356366577
394972,"Peoria, IL",2021-03-31,32486.603799323017,30781.087490206744
394439,"Canton, OH",2021-03-31,42314.219468160976,32467.514794718714
395070,"Savannah, GA",2021-03-31,63697.71100586247,51292.80845797007
394327,"Anchorage, AK",2021-03-31,90921.7181564097,51772.09459575357
394372,"Beaumont, TX",2021-03-31,44301.45614607089,42480.36645190567
395096,"Shreveport, LA",2021-03-31,44594.697797462155,43329.42297681561
395164,"Trenton, NJ",2021-03-31,82081.8414395475,75356.70711678654
394875,"Montgomery, AL",2021-03-31,42665.2996545259,41528.70252163284
394520,"Davenport, IA",2021-03-31,41670.366136473625,32951.34037291316
395146,"Tallahassee, FL",2021-03-31,59985.733148983614,43635.815749854395
394576,"Eugene, OR",2021-03-31,101708.5284705988,56930.85178954539
394901,"Naples, FL",2021-03-31,107267.53714959214,76643.0787092084
394332,"Ann Arbor, MI",2021-03-31,90196.76206300849,65835.40009495783
394927,"Ocala, FL",2021-03-31,53203.30199354018,47364.313827502396
394679,"Hickory, NC",2021-03-31,51037.95543986394,40204.711566564816
394697,"Huntington, WV",2021-03-31,34778.22051148188,34458.3906881961
394602,"Fort Collins, CO",2021-03-31,125938.63704465369,61966.739061298045
395033,"Rockford, IL",2021-03-31,37317.45803237503,37200.200271416565
394796,"Lincoln, NE",2021-03-31,62935.3590439688,40366.90473180402
394622,"Gainesville, FL",2021-03-31,63550.90782152363,49431.011235344406
394405,"Boulder, CO",2021-03-31,169982.68949329545,74888.04738652692
394646,"Green Bay, WI",2021-03-31,62283.94290905034,32918.06696723036
394488,"Columbus, GA",2021-03-31,39842.29943806472,37304.36328935013
395107,"South Bend, IN",2021-03-31,44315.59429743682,38226.65957574241
395109,"Spartanburg, SC",2021-03-31,53914.138916032935,46677.793380155796
394645,"Greeley, CO",2021-03-31,115836.83473140409,66561.72080835093
394808,"Lubbock, TX",2021-03-31,46060.50866021421,47407.45503398186
394471,"Clarksville, TN",2021-03-31,54800.72395504004,43044.85368140382
395028,"Roanoke, VA",2021-03-31,57695.35945372861,41175.7531954567
394579,"Evansville, IN",2021-03-31,43776.832870508115,29666.2100651024
394741,"Kennewick, WA",2021-03-31,93800.7550991354,53160.90397909511
394660,"Hagerstown, MD",2021-03-31,65064.952958043614,46221.89607146442
394543,"Duluth, MN",2021-03-31,51417.21029670792,47608.44296022347
394937,"Olympia, WA",2021-03-31,117308.7684935164,67121.43576768936
394803,"Longview, TX",2021-03-31,45973.334007261525,40101.90496069928
395229,"Wilmington, NC",2021-03-31,83705.45139246642,51828.947163586694
395061,"San Luis Obispo, CA",2021-03-31,192591.3358766658,97386.37559288288
753875,"Crestview, FL",2021-03-31,91847.52898892533,59899.446019624535
394851,"Merced, CA",2021-03-31,90826.1522092611,60566.914616849244
395197,"Waco, TX",2021-03-31,53077.10326945504,48078.289660046496
394447,"Cedar Rapids, IA",2021-03-31,47781.68010754227,39301.54958120881
394348,"Atlantic City, NJ",2021-03-31,66744.75946067167,59902.58484540714
394412,"Bremerton, WA",2021-03-31,134285.74709301098,62781.249203857544
395103,"Sioux Falls, SD",2021-03-31,69097.90024388068,37164.54126729109
395065,"Santa Cruz, CA",2021-03-31,265247.6408933629,111666.31289004652
394572,"Erie, PA",2021-03-31,40302.55837095948,32337.953115242442
394924,"Norwich, CT",2021-03-31,76330.77720348453,48837.40404079384
394323,"Amarillo, TX",2021-03-31,43957.70538268687,43776.466845811585
394772,"Laredo, TX",2021-03-31,51057.833003342676,37668.42748123242
395171,"Tuscaloosa, AL",2021-03-31,49253.6024917268,45173.317151927804
394483,"College Station, TX",2021-03-31,66527.56694170208,51497.93822903537
394732,"Kalamazoo, MI",2021-03-31,56675.01503636096,40948.03096049303
394811,"Lynchburg, VA",2021-03-31,56091.33920951997,39496.33755354239
394455,"Charleston, WV",2021-03-31,30335.070731956755,31652.351579787937
394585,"Fargo, ND",2021-03-31,70193.06165163156,40097.49200946927
394387,"Binghamton, NY",2021-03-31,35360.73955662421,31619.47567501841
394609,"Fort Smith, AR",2021-03-31,40028.0703276483,32411.534599836887
395161,"Topeka, KS",2021-03-31,40711.39425725839,34173.89485166735
394813,"Macon, GA",2021-03-31,37789.893862903016,36561.82584006266
395174,"Tyler, TX",2021-03-31,54568.75104732912,49390.456176739295
394361,"Barnstable Town, MA",2021-03-31,141283.7665206001,79551.48136192208
394519,"Daphne, AL",2021-03-31,80424.7859887911,52244.3162474254
394378,"Bellingham, WA",2021-03-31,133624.93377393627,65686.23418391765
394429,"Burlington, VT",2021-03-31,99117.69168063765,63410.08271716578
395030,"Rochester, MN",2021-03-31,72300.31867219823,52929.661137503856
753895,"Lafayette, IN",2021-03-31,53448.08790404461,41722.374606269135
394454,"Champaign, IL",2021-03-31,45802.177985373855,37604.23696525224
394848,"Medford, OR",2021-03-31,103117.8486010638,54267.622436444355
394459,"Charlottesville, VA",2021-03-31,96085.91518371315,60677.71796613346
394763,"Lake Charles, LA",2021-03-31,59501.32637259201,43338.571613187705
394773,"Las Cruces, NM",2021-03-31,55776.335465437056,41167.60568454745
394464,"Chico, CA",2021-03-31,104360.11500901585,57085.23378534391
394681,"Hilton Head Island, SC",2021-03-31,94874.03522128782,59371.78649700424
394346,"Athens, GA",2021-03-31,70821.86301240082,53397.780623467785
394765,"Lake Havasu City, AZ",2021-03-31,78899.09733299165,49915.24720815328
394485,"Columbia, MO",2021-03-31,61329.93116964138,35909.15851276025
395114,"Springfield, IL",2021-03-31,40632.48747933385,33652.14844755945
394726,"Johnson City, TN",2021-03-31,50417.780917804215,41951.120515998904
394623,"Gainesville, GA",2021-03-31,74857.82827473783,53387.57836593733
394716,"Jacksonville, NC",2021-03-31,53717.327787381066,42134.05353341255
394597,"Florence, SC",2021-03-31,38557.56422949684,46794.42540043205
395118,"St. Cloud, MN",2021-03-31,63472.047558811006,42287.714384352475
395011,"Racine, WI",2021-03-31,58410.75412865591,38489.130169507094
394380,"Bend, OR",2021-03-31,146395.76495172235,76242.8618010519
395047,"Saginaw, MI",2021-03-31,32133.962582107077,29703.780616790733
395202,"Warner Robins, GA",2021-03-31,47117.20266683602,44092.15239491862
395151,"Terre Haute, IN",2021-03-31,32150.84075967009,26823.150395719902
395162,"Torrington, CT",2021-03-31,77550.74305925489,49710.33410365442
395009,"Punta Gorda, FL",2021-03-31,68198.74215357943,60525.03525237554
394386,"Billings, MT",2021-03-31,80647.29528485531,41071.81506360415
395018,"Redding, CA",2021-03-31,87813.50803819534,48926.286202748655
394748,"Kingston, NY",2021-03-31,80183.64652751299,64565.40673065726
394960,"Panama City, FL",2021-03-31,70391.08307755686,56904.527995147815
394539,"Dover, DE",2021-03-31,73036.86260602559,51037.98942002238
395246,"Yuba City, CA",2021-03-31,99193.33026462734,59994.78270967302
394406,"Bowling Green, KY",2021-03-31,51852.35094126546,40614.58433823314
395119,"St. George, UT",2021-03-31,110570.46258167364,61615.28772556641
394299,"Abilene, TX",2021-03-31,42979.385172505405,41873.45400589567
394707,"Iowa City, IA",2021-03-31,63065.490196082166,42246.79545748016
394351,"Auburn, AL",2021-03-31,67046.30860061361,47232.01764878247
394860,"Midland, TX",2021-03-31,77859.88091198762,49698.20703144203
753869,"Bloomington, IL",2021-03-31,48823.75508524487,36733.93203520459
394944,"Oshkosh, WI",2021-03-31,58101.28821000256,34706.02432761591
394651,"Greenville, NC",2021-03-31,46523.28934936435,44534.07626485418
394428,"Burlington, NC",2021-03-31,53795.93034286852,41082.529571725485
395210,"Waterloo, IA",2021-03-31,40639.89301185414,36575.24231258804
394480,"Coeur d'Alene, ID",2021-03-31,122353.98423639566,60816.600247509195
394553,"East Stroudsburg, PA",2021-03-31,58988.82380034092,57491.37136071118
395007,"Pueblo, CO",2021-03-31,65881.4154359232,44461.26413571128
394392,"Blacksburg, VA",2021-03-31,58515.45777684743,52996.51155275358
394731,"Kahului, HI",2021-03-31,207777.8541205093,104979.78580082538
394393,"Bloomington, IN",2021-03-31,63589.94918430416,44875.45638224998
394930,"Odessa, TX",2021-03-31,61995.1499589733,50081.43755050793
394710,"Jackson, MI",2021-03-31,47216.47578341686,29288.856320121282
395125,"State College, PA",2021-03-31,75639.07420626437,52326.663850808356
395079,"Sebastian, FL",2021-03-31,73007.69676091327,62199.13573423173
394453,"Chambersburg, PA",2021-03-31,60092.66075988667,37521.17280866105
394703,"Idaho Falls, ID",2021-03-31,87574.82785749921,41506.58105947189
394639,"Grand Junction, CO",2021-03-31,84927.02379400628,48555.139012256535
395066,"Santa Fe, NM",2021-03-31,120878.87917173411,63443.011065019884
394359,"Bangor, ME",2021-03-31,50663.195243399125,45963.76737309052
394685,"Homosassa Springs, FL",2021-03-31,54296.17349141269,48791.30032796544
394598,"Florence, AL",2021-03-31,43524.89686311549,33626.36960716317
394306,"Albany, GA",2021-03-31,30702.915524732376,32762.610445293627
395223,"Wichita Falls, TX",2021-03-31,35081.706629991524,34854.61604243718
395182,"Valdosta, GA",2021-03-31,40765.421909866775,41467.99166740487
394595,"Flagstaff, AZ",2021-03-31,123149.71551648682,68235.55220591405
394783,"Lebanon, PA",2021-03-31,59976.90015122758,38070.54040458298
395232,"Winchester, VA",2021-03-31,79293.1240736774,57773.04664765201
395221,"Wheeling, WV",2021-03-31,34865.52279109737,29517.712805345964
394879,"Morgantown, WV",2021-03-31,53967.14471451177,40775.846810372495
394900,"Napa, CA",2021-03-31,217184.68996789685,100577.56146387957
395013,"Rapid City, SD",2021-03-31,72153.74272680355,39125.800029752674
395139,"Sumter, SC",2021-03-31,42538.21555480148,38977.70491137394
394668,"Harrisonburg, VA",2021-03-31,71043.39393731314,49730.46139268949
395094,"Sherman, TX",2021-03-31,59884.822116821335,51258.2687873092
394821,"Manhattan, KS",2021-03-31,54011.83502225105,32965.50388964598
394442,"Carbondale, IL",2021-03-31,34042.567717333346,27431.571296682385
394727,"Johnstown, PA",2021-03-31,34294.83494434667,25735.21361121415
394728,"Jonesboro, AR",2021-03-31,42051.76294353234,41054.849760621684
394390,"Bismarck, ND",2021-03-31,75185.26470706634,43843.887553942135
394983,"Pittsfield, MA",2021-03-31,72487.3312695993,48982.85765703051
394890,"Mount Vernon, WA",2021-03-31,127531.6453252247,67002.09537684245
394307,"Albany, OR",2021-03-31,88861.5277222508,49583.31804024723
394780,"Lawton, OK",2021-03-31,30401.190696547492,32434.64053618634
394474,"Cleveland, TN",2021-03-31,56756.61078473091,43079.94455036243
394325,"Ames, IA",2021-03-31,55114.44183570584,35902.93311564087
395128,"Staunton, VA",2021-03-31,67268.58755826276,42802.23794874506
394353,"Augusta, ME",2021-03-31,57854.53669080674,40988.72571273401
395054,"San Angelo, TX",2021-03-31,52261.49514385965,46902.23068848662
395218,"Wenatchee, WA",2021-03-31,114509.85784882469,56160.824770209976
394778,"Lawrence, KS",2021-03-31,66055.52851117529,42994.3333013913
394867,"Missoula, MT",2021-03-31,111424.48453840752,43211.550081843074
394407,"Bozeman, MT",2021-03-31,149484.40319180695,75485.75828703745
753872,"California, MD",2021-03-31,96834.35320818979,56005.42018504599
394893,"Muncie, IN",2021-03-31,29849.88728050326,31226.430989235087
394734,"Kankakee, IL",2021-03-31,44661.57993021885,39414.77468018983
395023,"Richmond, KY",2021-03-31,51164.66725213704,32576.986944455493
394709,"Ithaca, NY",2021-03-31,66965.9457343179,58414.23175557456
394637,"Grand Forks, ND",2021-03-31,59305.002014742764,38834.414631552805
395080,"Sebring, FL",2021-03-31,45060.47797013204,44852.364359163905
394462,"Cheyenne, WY",2021-03-31,91660.12421615928,42599.37822854349
753912,"Pinehurst, NC",2021-03-31,77981.55615445004,57146.99678978888
394882,"Moses Lake, WA",2021-03-31,75003.13382880174,46741.794043914066
394505,"Corvallis, OR",2021-03-31,118932.9713693638,62177.30302170341
394925,"Oak Harbor, WA",2021-03-31,140452.65456514977,56886.45080081111
394644,"Great Falls, MT",2021-03-31,60667.09116628874,37218.991072128534
394755,"Kokomo, IN",2021-03-31,35174.749530432906,27477.92154984943
394395,"Bloomsburg, PA",2021-03-31,56740.16933562255,41094.67659964864
394744,"Key West, FL",2021-03-31,185741.08344706453,109793.25127713523
